pgID,pgChr,pgOrd,IM62,L1,S1
11887,chr2,2328,Migut.B01224.1.v2.0,MgL1_02g12430.1,MgS1_02g11860.1
4449,chr2,2329,,MgL1_02g12300.1,
11888,chr2,2329,Migut.B01225.1.v2.0,MgL1_02g12420.1,MgS1_02g11870.1
11889,chr2,2330,Migut.B01226.1.v2.0,MgL1_02g12410.1,MgS1_02g11880.1
4450,chr2,2330.5,Migut.B01227.2.v2.0|Migut.B01227.4.v2.0+|Migut.B01227.5.v2.0+,,
11890,chr2,2331,Migut.B01227.3.v2.0,MgL1_02g12400.1,MgS1_02g11890.1
4451,chr2,2331.5,Migut.B01227.1.v2.0,,
11891,chr2,2332,Migut.B01228.1.v2.0,MgL1_02g12390.1,MgS1_02g11900.1
4452,chr2,2333.5,Migut.B01232.1.v2.0,,
11892,chr2,2334,,MgL1_02g12350.1,MgS1_02g11920.1
4453,chr2,2334.25,Migut.B01233.1.v2.0,,
11893,chr2,2335,Migut.B01234.1.v2.0,MgL1_02g12340.1,MgS1_02g11930.1
11894,chr2,2336,,,MgS1_02g11940.1
11895,chr2,2337,Migut.B01235.1.v2.0,MgL1_02g12330.1,MgS1_02g11950.1
11896,chr2,2338,Migut.B01236.1.v2.0,MgL1_02g12320.1,MgS1_02g11960.1
11897,chr2,2339,Migut.B01237.1.v2.0,MgL1_02g12310.1,MgS1_02g11970.1
11898,chr2,2340,Migut.B01238.1.v2.0,MgL1_02g12290.1,MgS1_02g11980.1
11899,chr2,2341,Migut.B01239.1.v2.0|Migut.B01239.2.v2.0+,MgL1_02g12280.1,MgS1_02g11990.1
11900,chr2,2342,Migut.B01240.1.v2.0,MgL1_02g12270.1,MgS1_02g12000.1
11901,chr2,2343,Migut.B01241.1.v2.0,MgL1_02g12260.1,MgS1_02g12010.1
11902,chr2,2344,Migut.B01242.1.v2.0,MgL1_02g12250.1,MgS1_02g12020.1
4454,chr2,2345,Migut.B01243.1.v2.0,,
11903,chr2,2345,,MgL1_02g12240.1,MgS1_02g12030.1
11904,chr2,2346,Migut.B01244.1.v2.0,,MgS1_02g12040.1
4455,chr2,2347,,MgL1_02g12230.1,
11905,chr2,2347,,,MgS1_02g12050.1
11906,chr2,2348,Migut.B01245.1.v2.0,MgL1_02g12220.1,MgS1_02g12060.1
11907,chr2,2349,Migut.B01246.1.v2.0,MgL1_02g12210.1,MgS1_02g12070.1
11908,chr2,2350,Migut.B01247.1.v2.0,MgL1_02g12200.1,MgS1_02g12080.1
11909,chr2,2351,Migut.B01248.1.v2.0,,MgS1_02g12090.1
4456,chr2,2352,,MgL1_02g12140.1,
11910,chr2,2352,Migut.B01249.1.v2.0,MgL1_02g12190.1,MgS1_02g12100.1
11911,chr2,2353,Migut.B01193.1.v2.0,MgL1_02g12170.1|MgL1_02g12180.1+,MgS1_02g12110.1
11912,chr2,2354,Migut.B01192.1.v2.0,MgL1_02g12160.1,MgS1_02g12120.1
4457,chr2,2355,Migut.B01191.1.v2.0,,
11913,chr2,2355,Migut.B01190.1.v2.0,MgL1_02g12130.1,MgS1_02g12130.1
4458,chr2,2356,,MgL1_02g12110.1,
4459,chr2,2356,Migut.B01187.1.v2.0,,
11914,chr2,2356,Migut.B01189.1.v2.0,MgL1_02g12120.1,MgS1_02g12140.1
11915,chr2,2357,Migut.B01188.1.v2.0,MgL1_02g12090.1|MgL1_02g12100.1+,MgS1_02g12150.1
4460,chr2,2358,,MgL1_02g12080.1,
11916,chr2,2358,Migut.B01185.1.v2.0,MgL1_02g12060.1,MgS1_02g12160.1
11917,chr2,2359,Migut.B01186.1.v2.0,MgL1_02g12070.1,MgS1_02g12170.1
11918,chr2,2360,Migut.B01182.1.v2.0,MgL1_02g12050.1,MgS1_02g12180.1
4461,chr2,2361,Migut.B01184.1.v2.0,,
11919,chr2,2361,Migut.B01180.1.v2.0|Migut.B01181.1.v2.0+,MgL1_02g12020.1|MgL1_02g12040.1+,MgS1_02g12190.1|MgS1_02g12200.1+
4462,chr2,2362.33333333333,,MgL1_02g12030.1,
11920,chr2,2363,Migut.B01179.1.v2.0,MgL1_02g12010.1,MgS1_02g12210.1
4463,chr2,2364,Migut.B01183.1.v2.0,,
11921,chr2,2364,Migut.B01178.1.v2.0,MgL1_02g12000.1,MgS1_02g12220.1|MgS1_02g12230.1+
11922,chr2,2366,Migut.B01177.1.v2.0|Migut.B01177.2.v2.0+,MgL1_02g11990.1,MgS1_02g12240.1
11923,chr2,2367,Migut.B01176.1.v2.0,MgL1_02g11980.1,MgS1_02g12250.1
11924,chr2,2368,,,MgS1_02g12260.1
11925,chr2,2369,,MgL1_02g12960.1,MgS1_02g12270.1
11926,chr2,2370,Migut.B01260.1.v2.0,MgL1_02g12970.1,MgS1_02g12280.1
11927,chr2,2371,Migut.B01261.1.v2.0,MgL1_02g12980.1,MgS1_02g12290.1|MgS1_02g12370.1+|MgS1_02g12430.1+
11928,chr2,2372,,MgL1_02g12990.1,MgS1_02g12300.1
11929,chr2,2373,,MgL1_02g13000.1,MgS1_02g12310.1|MgS1_02g12380.1+|MgS1_02g12440.1+
11930,chr2,2374,Migut.B01262.1.v2.0,MgL1_02g13010.1,MgS1_02g12320.1|MgS1_02g12400.1+|MgS1_02g12460.1+
11931,chr2,2375,,MgL1_02g13070.1,MgS1_02g12330.1|MgS1_02g12500.1+
11932,chr2,2376,,,MgS1_02g12340.1
11933,chr2,2377,Migut.B01264.1.v2.0,,MgS1_02g12350.1
11934,chr2,2378,,,MgS1_02g12360.1|MgS1_02g12420.1+
11935,chr2,2381,,,MgS1_02g12390.1|MgS1_02g12450.1+
11936,chr2,2383,Migut.B01265.1.v2.0|Migut.B01265.3.v2.0+|Migut.B01265.2.v2.0+,MgL1_02g13030.1,MgS1_02g12410.1|MgS1_02g12480.1+
4464,chr2,2387,,MgL1_02g13050.1,
4465,chr2,2389,,MgL1_02g13060.1,
11937,chr2,2389,Migut.B01263.1.v2.0,MgL1_02g13020.1,MgS1_02g12470.1
11938,chr2,2391,Migut.B01266.1.v2.0,MgL1_02g13040.1,MgS1_02g12490.1
4466,chr2,2391.5,Migut.B01267.1.v2.0,,
4467,chr2,2392,Migut.B01268.1.v2.0,,
4468,chr2,2392.5,Migut.B01269.2.v2.0,,
11939,chr2,2393,Migut.B01269.1.v2.0,MgL1_02g13080.1,MgS1_02g12510.1
11940,chr2,2394,Migut.B01270.2.v2.0|Migut.B01270.1.v2.0+,MgL1_02g13090.1,MgS1_02g12520.1
11941,chr2,2395,Migut.B01271.1.v2.0,MgL1_02g13100.1,MgS1_02g12530.1
11942,chr2,2396,Migut.B01272.1.v2.0,MgL1_02g13110.1,MgS1_02g12540.1
4469,chr2,2396.5,Migut.B01273.1.v2.0|Migut.B01273.1.v2.0|Migut.B01273.2.v2.0+|Migut.B01273.2.v2.0+,MgL1_02g13120.1,
11943,chr2,2397,Migut.B01274.1.v2.0,MgL1_02g13130.1,MgS1_02g12550.1
4470,chr2,2397.5,Migut.B01275.1.v2.0,,
11944,chr2,2398,Migut.B01276.1.v2.0,MgL1_02g13140.1,MgS1_02g12560.1
11945,chr2,2399,Migut.B01277.1.v2.0,MgL1_02g13150.1,MgS1_02g12570.1
4471,chr2,2400,Migut.B01279.1.v2.0|Migut.B01279.1.v2.0,MgL1_02g13160.1,
11946,chr2,2400,Migut.B01278.1.v2.0,,MgS1_02g12580.1
11947,chr2,2401,Migut.B01280.1.v2.0,MgL1_02g13170.1,MgS1_02g12590.1
11948,chr2,2402,Migut.B01281.1.v2.0,MgL1_02g13180.1,MgS1_02g12600.1
11949,chr2,2403,Migut.B01282.1.v2.0,MgL1_02g13190.1,MgS1_02g12610.1
11950,chr2,2404,Migut.B01283.1.v2.0,MgL1_02g13200.1,MgS1_02g12620.1
4472,chr2,2404.33333333333,Migut.B01284.1.v2.0|Migut.B01284.1.v2.0,MgL1_02g13210.1,
4473,chr2,2404.5,Migut.B01285.1.v2.0,,
11951,chr2,2405,Migut.B01286.1.v2.0,MgL1_02g13220.1,MgS1_02g12630.1
11952,chr2,2406,Migut.B01287.1.v2.0|Migut.B01289.1.v2.0+,MgL1_02g13230.1,MgS1_02g12640.1|MgS1_02g12650.1+
11953,chr2,2408,Migut.B01290.1.v2.0|Migut.B01290.2.v2.0+,MgL1_02g13240.1,MgS1_02g12660.1
4474,chr2,2409,Migut.B01291.1.v2.0,,
11954,chr2,2409,,,MgS1_02g12670.1
11955,chr2,2410,Migut.B01292.1.v2.0|Migut.B01292.2.v2.0+,MgL1_02g13250.1,MgS1_02g12680.1
11956,chr2,2411,Migut.B01293.1.v2.0,,MgS1_02g12690.1
11957,chr2,2412,Migut.B01294.1.v2.0,MgL1_02g13260.1,MgS1_02g12700.1
4475,chr2,2413,Migut.B01295.1.v2.0,,
11958,chr2,2413,,MgL1_02g13270.1,MgS1_02g12710.1
11959,chr2,2414,Migut.B01296.1.v2.0,MgL1_02g13280.1,MgS1_02g12720.1
4476,chr2,2414.66666666667,Migut.B01297.2.v2.0|Migut.B01297.1.v2.0+,,
11960,chr2,2415,,,MgS1_02g12730.1
4477,chr2,2415.33333333333,Migut.B01298.1.v2.0,,
11961,chr2,2416,Migut.B01299.2.v2.0|Migut.B01299.1.v2.0+|Migut.B01299.3.v2.0+|Migut.B01299.4.v2.0+|Migut.B01299.5.v2.0+,MgL1_02g13290.1,MgS1_02g12740.1
4478,chr2,2416.5,,MgL1_02g13300.1,
4479,chr2,2416.66666666667,Migut.B01300.1.v2.0|Migut.B01300.6.v2.0+|Migut.B01300.4.v2.0+|Migut.B01300.5.v2.0+|Migut.B01300.2.v2.0+|Migut.B01300.3.v2.0+,,
11962,chr2,2417,,MgL1_02g13310.1,MgS1_02g12750.1
4480,chr2,2417.33333333333,Migut.B01301.1.v2.0,,
11963,chr2,2418,Migut.B01302.1.v2.0,MgL1_02g13320.1,MgS1_02g12760.1
11964,chr2,2419,Migut.B01303.1.v2.0,MgL1_02g13330.1,MgS1_02g12770.1
4481,chr2,2419.33333333333,,MgL1_02g13340.1,
4482,chr2,2419.5,Migut.B01304.1.v2.0,,
11965,chr2,2420,Migut.B01305.1.v2.0,MgL1_02g13350.1,MgS1_02g12780.1
11966,chr2,2421,Migut.B01306.1.v2.0|Migut.B01306.2.v2.0+|Migut.B01306.3.v2.0+,MgL1_02g13360.1,MgS1_02g12790.1
4483,chr2,2422,Migut.B01307.1.v2.0,,
11967,chr2,2422,,,MgS1_02g12800.1
4484,chr2,2423,,MgL1_02g13370.1|MgL1_02g13380.1+,
4485,chr2,2423,Migut.B01308.1.v2.0,,
11968,chr2,2423,,,MgS1_02g12810.1
4486,chr2,2424,Migut.B01309.1.v2.0,,
11969,chr2,2424,,,MgS1_02g12820.1
11970,chr2,2425,Migut.B01310.1.v2.0,MgL1_02g13390.1|MgL1_02g13400.1+|MgL1_02g13410.1+,MgS1_02g12830.1
11971,chr2,2426,,,MgS1_02g12840.1
11972,chr2,2427,Migut.B01311.5.v2.0|Migut.B01311.6.v2.0+|Migut.B01311.2.v2.0+|Migut.B01311.1.v2.0+|Migut.B01311.3.v2.0+|Migut.B01311.4.v2.0+,MgL1_02g13420.1,MgS1_02g12850.1
11973,chr2,2428,Migut.B01312.1.v2.0|Migut.B01314.1.v2.0+,MgL1_02g13430.1|MgL1_02g13450.1+,MgS1_02g12860.1|MgS1_02g12880.1+
11974,chr2,2429,Migut.B01313.1.v2.0,MgL1_02g13440.1,MgS1_02g12870.1
4487,chr2,2430.5,,MgL1_02g13460.1,
11975,chr2,2431,Migut.B01315.1.v2.0,,MgS1_02g12890.1
11976,chr2,2432,Migut.B01316.1.v2.0,MgL1_02g13470.1,MgS1_02g12900.1
11977,chr2,2433,Migut.B01317.1.v2.0,MgL1_02g13480.1,MgS1_02g12910.1
4488,chr2,2433.5,Migut.B01318.1.v2.0,,
11978,chr2,2434,Migut.B01319.1.v2.0,MgL1_02g13490.1,MgS1_02g12920.1
11979,chr2,2435,Migut.B01320.1.v2.0,MgL1_02g13500.1,MgS1_02g12930.1
11980,chr2,2436,Migut.B01321.1.v2.0,MgL1_02g13510.1,MgS1_02g12940.1
4489,chr2,2436.5,Migut.B01322.1.v2.0,,
11981,chr2,2437,Migut.B01323.1.v2.0|Migut.B01323.2.v2.0+,MgL1_02g13520.1,MgS1_02g12950.1
11982,chr2,2438,,,MgS1_02g12960.1
11983,chr2,2439,Migut.B01324.1.v2.0,MgL1_02g13530.1,MgS1_02g12970.1
11984,chr2,2440,Migut.B01325.1.v2.0,MgL1_02g13540.1,MgS1_02g12980.1
11985,chr2,2441,Migut.B01326.2.v2.0|Migut.B01326.3.v2.0+|Migut.B01326.1.v2.0+|Migut.B01326.4.v2.0+,MgL1_02g13550.1,MgS1_02g12990.1
11986,chr2,2442,Migut.B01327.1.v2.0|Migut.B01329.1.v2.0+,MgL1_02g13560.1|MgL1_02g13590.1+,MgS1_02g13000.1|MgS1_02g13010.1+
4490,chr2,2443,,MgL1_02g13570.1,
4491,chr2,2444,,MgL1_02g13580.1,
11987,chr2,2444,Migut.B01328.1.v2.0,,MgS1_02g13020.1
4492,chr2,2445,Migut.B01330.1.v2.0,,
11988,chr2,2445,,MgL1_02g13600.1,MgS1_02g13030.1
11989,chr2,2446,Migut.B01331.1.v2.0,MgL1_02g13610.1,MgS1_02g13040.1
4493,chr2,2447,,MgL1_02g13620.1,
11990,chr2,2447,,,MgS1_02g13050.1
11991,chr2,2448,Migut.B01332.1.v2.0,MgL1_02g13630.1,MgS1_02g13060.1
11992,chr2,2449,Migut.B01333.1.v2.0,MgL1_02g13640.1,MgS1_02g13070.1
11993,chr2,2450,,,MgS1_02g13080.1
11994,chr2,2451,Migut.B01334.1.v2.0,MgL1_02g13650.1,MgS1_02g13090.1
4494,chr2,2451.75,Migut.B01335.1.v2.0|Migut.B01335.1.v2.0,MgL1_02g13660.1,
11995,chr2,2452,,,MgS1_02g13100.1|MgS1_02g13110.1+
4495,chr2,2452.5,,MgL1_02g13670.1,
4496,chr2,2453,Migut.B01336.1.v2.0,,
4497,chr2,2453.25,,MgL1_02g13680.1,
11996,chr2,2454,Migut.B01337.1.v2.0,MgL1_02g13690.1,MgS1_02g13120.1
11997,chr2,2455,Migut.B01338.1.v2.0,MgL1_02g13700.1,MgS1_02g13130.1
11998,chr2,2456,Migut.B01339.1.v2.0|Migut.B01340.1.v2.0+,MgL1_02g11040.1|MgL1_02g13710.1|MgL1_02g11050.1+|MgL1_02g11060.1+|MgL1_02g11070.1+,MgS1_02g13140.1
11999,chr2,2457,Migut.B01341.1.v2.0,MgL1_02g13720.1,MgS1_02g13150.1
12000,chr2,2458,Migut.B01342.4.v2.0|Migut.B01342.3.v2.0+|Migut.B01342.2.v2.0+|Migut.B01342.1.v2.0+,MgL1_02g13730.1,MgS1_02g13160.1|MgS1_02g13170.1+
4498,chr2,2459,Migut.B01343.1.v2.0|Migut.B01343.1.v2.0,MgL1_02g13740.1,
12001,chr2,2460,Migut.B01344.1.v2.0,MgL1_02g13750.1,MgS1_02g13180.1
12002,chr2,2461,Migut.B01345.1.v2.0,MgL1_02g13760.1,MgS1_02g13190.1
12003,chr2,2462,Migut.B01346.1.v2.0,MgL1_02g13770.1,MgS1_02g13200.1
12004,chr2,2463,Migut.B01347.1.v2.0,MgL1_02g13780.1,MgS1_02g13210.1
12005,chr2,2464,Migut.B01348.1.v2.0,MgL1_02g13790.1,MgS1_02g13220.1
4499,chr2,2464.66666666667,,MgL1_02g13800.1|MgL1_02g14030.1+,
12006,chr2,2465,Migut.B01371.1.v2.0,,MgS1_02g13230.1|MgS1_02g13480.1+
12007,chr2,2466,,MgL1_02g13830.1,MgS1_02g13240.1
12008,chr2,2467,Migut.B01366.1.v2.0,MgL1_02g13840.1|MgL1_02g13850.1+,MgS1_02g13250.1
12009,chr2,2468,Migut.B01363.1.v2.0|Migut.B01365.1.v2.0+,MgL1_02g13860.1|MgL1_02g13890.1+,MgS1_02g13260.1|MgS1_02g13280.1+
12010,chr2,2469,Migut.B01364.1.v2.0,MgL1_02g13870.1,MgS1_02g13270.1
4500,chr2,2470,,MgL1_02g13880.1,
12011,chr2,2471,Migut.B01362.1.v2.0|Migut.B01362.2.v2.0+,MgL1_02g13900.1,MgS1_02g13290.1
12012,chr2,2472,,,MgS1_02g13300.1
12013,chr2,2473,Migut.B01361.1.v2.0,,MgS1_02g13310.1
4501,chr2,2474,Migut.B01360.1.v2.0,,
12014,chr2,2474,Migut.B01359.1.v2.0,MgL1_02g13910.1,MgS1_02g13320.1
12015,chr2,2475,,MgL1_02g13920.1,MgS1_02g13330.1
4502,chr2,2475.8,Migut.B01354.1.v2.0,MgL1_02g13980.1|MgL1_02g13980.1,
12016,chr2,2476,Migut.B01358.1.v2.0|Migut.B01358.2.v2.0+,MgL1_02g13930.1,MgS1_02g13340.1
12017,chr2,2477,Migut.B01356.1.v2.0|Migut.B01357.1.v2.0+,MgL1_02g13940.1|MgL1_02g13950.1+,MgS1_02g13350.1|MgS1_02g13360.1+
12018,chr2,2479,,,MgS1_02g13370.1
4503,chr2,2479.4,Migut.B01352.1.v2.0,,
12019,chr2,2480,Migut.B01355.1.v2.0,MgL1_02g13960.1,MgS1_02g13380.1
4504,chr2,2480.66666666667,,MgL1_02g13970.1,
12020,chr2,2481,Migut.B01353.1.v2.0,,MgS1_02g13390.1
4505,chr2,2481.2,Migut.B01351.1.v2.0,,
12021,chr2,2482,,MgL1_02g13990.1,MgS1_02g13400.1
12022,chr2,2483,Migut.B01350.1.v2.0|Migut.B01393.1.v2.0+|Migut.B01396.1.v2.0+,MgL1_02g14270.1,MgS1_02g13410.1|MgS1_02g13420.1+|MgS1_02g13710.1+
12023,chr2,2485,Migut.B01349.1.v2.0,MgL1_02g14010.1,MgS1_02g13430.1
4506,chr2,2485.33333333333,,MgL1_02g14000.1|MgL1_02g14290.1+,
12024,chr2,2486,,,MgS1_02g13440.1
12025,chr2,2487,Migut.B01367.1.v2.0,MgL1_02g13810.1|MgL1_02g13820.1+|MgL1_02g14020.1+,MgS1_02g13450.1
12026,chr2,2488,Migut.B01368.1.v2.0,,MgS1_02g13460.1
12027,chr2,2489,Migut.B01369.1.v2.0,,MgS1_02g13470.1
4507,chr2,2489.66666666667,Migut.B01370.1.v2.0,,
12028,chr2,2491,Migut.B01372.1.v2.0,,MgS1_02g13490.1
12029,chr2,2492,Migut.B01373.1.v2.0|Migut.B01374.1.v2.0+|Migut.B01378.1.v2.0+,MgL1_02g14040.1,MgS1_02g13500.1|MgS1_02g13510.1+
12030,chr2,2494,Migut.B01375.1.v2.0,MgL1_02g14050.1,MgS1_02g13520.1
12031,chr2,2495,Migut.B01376.1.v2.0,MgL1_02g14060.1,MgS1_02g13530.1
12032,chr2,2496,Migut.B01377.1.v2.0,MgL1_02g14070.1,MgS1_02g13540.1
4508,chr2,2496.5,,MgL1_02g14080.1,
12033,chr2,2497,Migut.B01379.1.v2.0,MgL1_02g14090.1,MgS1_02g13550.1
12034,chr2,2498,Migut.B01380.1.v2.0|Migut.B01383.1.v2.0+,MgL1_02g14100.1,MgS1_02g13560.1|MgS1_02g13600.1+
12035,chr2,2499,Migut.B01381.1.v2.0,MgL1_02g14110.1,MgS1_02g13570.1
12036,chr2,2500,,,MgS1_02g13580.1
12037,chr2,2501,Migut.B01382.1.v2.0,MgL1_02g14120.1,MgS1_02g13590.1
4509,chr2,2502,,MgL1_02g14130.1,
12038,chr2,2503,Migut.B01384.1.v2.0|Migut.B01386.1.v2.0+,MgL1_02g14140.1|MgL1_02g14150.1+,MgS1_02g13610.1
4510,chr2,2504,Migut.B01385.1.v2.0,,
12039,chr2,2504,,,MgS1_02g13620.1
12040,chr2,2505,Migut.B01387.1.v2.0,MgL1_02g14170.1|MgL1_02g14180.1+,MgS1_02g13630.1|MgS1_02g13650.1+
12041,chr2,2506,,MgL1_02g14160.1,MgS1_02g13640.1
4511,chr2,2507,Migut.B01388.1.v2.0,,
12042,chr2,2508,,MgL1_02g14190.1,MgS1_02g13660.1
12043,chr2,2509,Migut.B01389.1.v2.0,MgL1_02g14200.1|MgL1_02g14210.1+,MgS1_02g13670.1
4512,chr2,2509.5,,MgL1_02g14220.1|MgL1_02g14260.1+,
12044,chr2,2510,Migut.B01390.1.v2.0,MgL1_02g14240.1,MgS1_02g13680.1
12045,chr2,2511,Migut.B01391.1.v2.0,MgL1_02g14230.1,MgS1_02g13690.1
4513,chr2,2511.2,,MgL1_02g14250.1,
4514,chr2,2511.33333333333,Migut.B01392.1.v2.0,,
4515,chr2,2511.6,,MgL1_02g14280.1,
4516,chr2,2511.8,Migut.B01394.1.v2.0|Migut.B01394.1.v2.0,MgL1_02g14300.1,
12046,chr2,2512,Migut.B01395.1.v2.0,MgL1_02g14310.1,MgS1_02g13700.1
12047,chr2,2514,Migut.B01397.1.v2.0,MgL1_02g14320.1,MgS1_02g13720.1
12048,chr2,2515,,,MgS1_02g13730.1
4517,chr2,2515.66666666667,Migut.B01398.2.v2.0|Migut.B01398.1.v2.0+,MgL1_02g12610.1|MgL1_02g12610.1|MgL1_02g14330.1|MgL1_02g14330.1,
12049,chr2,2516,,,MgS1_02g13740.1
12050,chr2,2517,,,MgS1_02g13750.1
4518,chr2,2517.33333333333,Migut.B01399.1.v2.0,,
12051,chr2,2518,,,MgS1_02g13760.1
12052,chr2,2519,Migut.B01400.1.v2.0|Migut.B01400.2.v2.0+,MgL1_02g14350.1,MgS1_02g13770.1
12053,chr2,2520,Migut.B01401.1.v2.0,MgL1_02g14360.1,MgS1_02g13780.1
12054,chr2,2521,Migut.B01402.1.v2.0,MgL1_02g14370.1,MgS1_02g13790.1
12055,chr2,2522,Migut.B01403.1.v2.0,MgL1_02g14380.1,MgS1_02g13800.1
12056,chr2,2523,Migut.B01404.1.v2.0,MgL1_02g14390.1,MgS1_02g13810.1
12057,chr2,2524,Migut.B01405.1.v2.0,,MgS1_02g13820.1
12058,chr2,2525,Migut.B01406.1.v2.0,MgL1_02g14400.1,MgS1_02g13830.1
12059,chr2,2526,,,MgS1_02g13840.1
12060,chr2,2527,Migut.B01407.1.v2.0|Migut.B01408.1.v2.0+|Migut.B01409.1.v2.0+,MgL1_02g14410.1,MgS1_02g13850.1
12061,chr2,2528,,MgL1_02g14420.1,MgS1_02g13860.1
4519,chr2,2529,Migut.B01410.1.v2.0|Migut.B01410.1.v2.0,MgL1_02g14430.1,
12062,chr2,2529,,,MgS1_02g13870.1
12063,chr2,2530,Migut.B01411.1.v2.0,MgL1_02g14440.1,MgS1_02g13880.1
12064,chr2,2531,Migut.B01412.1.v2.0,MgL1_02g14450.1,MgS1_02g13890.1
4520,chr2,2532,Migut.B01413.1.v2.0,,
12065,chr2,2532,,MgL1_02g14460.1,MgS1_02g13900.1
12066,chr2,2533,Migut.B01414.1.v2.0,MgL1_02g14470.1,MgS1_02g13910.1
4521,chr2,2533.5,,MgL1_02g14480.1,
4522,chr2,2534,,MgL1_02g14490.1,
4523,chr2,2534,Migut.B01415.1.v2.0,,
12067,chr2,2534,,,MgS1_02g13920.1
4524,chr2,2534.5,,MgL1_02g14500.1,
12068,chr2,2535,Migut.B01416.1.v2.0,MgL1_02g14510.1,MgS1_02g13930.1
4525,chr2,2535.5,,MgL1_02g14520.1,
4526,chr2,2536,Migut.B01417.1.v2.0,,
12069,chr2,2536,,MgL1_02g14530.1,MgS1_02g13940.1
12070,chr2,2537,Migut.B01418.1.v2.0,MgL1_02g14540.1,MgS1_02g13950.1
12071,chr2,2538,Migut.B01419.1.v2.0,MgL1_02g14550.1,MgS1_02g13960.1
12072,chr2,2539,Migut.B01420.1.v2.0,MgL1_02g14560.1,MgS1_02g13970.1
12073,chr2,2540,Migut.B01421.1.v2.0|Migut.B01421.2.v2.0+,MgL1_02g14570.1,MgS1_02g13980.1
12074,chr2,2541,Migut.B01422.2.v2.0|Migut.B01422.3.v2.0+|Migut.B01422.1.v2.0+|Migut.B01422.4.v2.0+|Migut.B01422.5.v2.0+,MgL1_02g14580.1,MgS1_02g13990.1
12075,chr2,2542,Migut.B01423.1.v2.0,MgL1_02g14590.1,MgS1_02g14000.1
12076,chr2,2543,Migut.B01424.1.v2.0,MgL1_02g14600.1,MgS1_02g14010.1
12077,chr2,2544,Migut.B01425.1.v2.0,MgL1_02g14610.1,MgS1_02g14020.1
12078,chr2,2545,Migut.B01426.1.v2.0,MgL1_02g14620.1,MgS1_02g14030.1
4527,chr2,2545.5,Migut.B01429.1.v2.0|Migut.B01432.1.v2.0+,,
12079,chr2,2546,Migut.B01427.1.v2.0,MgL1_02g14630.1,MgS1_02g14040.1
4528,chr2,2546.5,Migut.B01431.1.v2.0,MgL1_02g14660.1|MgL1_02g14660.1,
4529,chr2,2546.57142857143,Migut.B01430.1.v2.0|Migut.B01430.1.v2.0,MgL1_02g14650.1,
4530,chr2,2547,Migut.B01433.1.v2.0,,
12080,chr2,2547,Migut.B01428.1.v2.0,MgL1_02g14640.1,MgS1_02g14050.1
4531,chr2,2547.5,Migut.B01434.1.v2.0,,
12081,chr2,2548,Migut.B01435.1.v2.0,MgL1_02g14670.1,MgS1_02g14060.1
12082,chr2,2549,Migut.B01436.1.v2.0,MgL1_02g14680.1,MgS1_02g14070.1
12083,chr2,2550,Migut.B01437.1.v2.0,MgL1_02g14690.1,MgS1_02g14080.1
4532,chr2,2550.5,,MgL1_02g14700.1,
4533,chr2,2550.5,Migut.B01438.1.v2.0,,
12084,chr2,2551,Migut.B01439.1.v2.0,MgL1_02g14710.1,MgS1_02g14090.1
4534,chr2,2551.5,Migut.B01440.1.v2.0|Migut.B01440.1.v2.0,MgL1_02g14720.1,
12085,chr2,2552,Migut.B01441.1.v2.0,MgL1_02g14730.1,MgS1_02g14100.1
12086,chr2,2553,Migut.B01442.1.v2.0,MgL1_02g14740.1,MgS1_02g14110.1
12087,chr2,2554,Migut.B01443.1.v2.0,MgL1_02g14750.1,MgS1_02g14120.1
12088,chr2,2555,Migut.B01444.1.v2.0,MgL1_02g14760.1,MgS1_02g14130.1
4535,chr2,2555.33333333333,Migut.B01445.1.v2.0,,
12089,chr2,2556,Migut.B01446.1.v2.0|Migut.B01447.1.v2.0+,MgL1_02g14770.1|MgL1_02g14780.1+,MgS1_02g14140.1|MgS1_02g14150.1+
12090,chr2,2558,Migut.B01448.1.v2.0,,MgS1_02g14160.1
12091,chr2,2559,Migut.B01449.1.v2.0,MgL1_02g14790.1,MgS1_02g14170.1
4536,chr2,2559.5,,MgL1_02g14800.1,
12092,chr2,2560,Migut.B01450.1.v2.0,MgL1_02g14810.1,MgS1_02g14180.1
4537,chr2,2561,,MgL1_02g14820.1,
12093,chr2,2561,,MgL1_02g14840.1|MgL1_02g14850.1+,MgS1_02g14190.1|MgS1_02g14210.1+
12094,chr2,2562,Migut.B01451.1.v2.0|Migut.B01452.1.v2.0+|Migut.B01453.1.v2.0+,MgL1_02g14830.1,MgS1_02g14200.1|MgS1_02g14230.1+
12095,chr2,2564,,MgL1_02g14860.1,MgS1_02g14220.1|MgS1_02g14240.1+
4538,chr2,2565,Migut.B01454.1.v2.0,,
12096,chr2,2567,,,MgS1_02g14250.1
12097,chr2,2568,Migut.B01455.1.v2.0,MgL1_02g14870.1,MgS1_02g14260.1
12098,chr2,2569,Migut.B01456.1.v2.0,MgL1_02g14880.1,MgS1_02g14270.1
12099,chr2,2570,Migut.B01457.1.v2.0|Migut.B01459.1.v2.0+,MgL1_02g14900.1|MgL1_02g14920.1+,MgS1_02g14280.1|MgS1_02g14310.1+
12100,chr2,2571,Migut.B01458.1.v2.0|Migut.B01458.2.v2.0+,MgL1_02g14910.1,MgS1_02g14290.1|MgS1_02g14320.1+
12101,chr2,2572,,,MgS1_02g14300.1
12102,chr2,2575,,,MgS1_02g14330.1
